"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.09
202233,2021-22,Influenza Hospital Admissions,10,HHS Region,13
202233,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,13.86
202233,2021-22,Average patients with influenza in ICU,10,HHS Region,2.29
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.07
202234,2021-22,Influenza Hospital Admissions,1,HHS Region,10
202234,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,6.29
202234,2021-22,Average patients with influenza in ICU,1,HHS Region,1.71
202152,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.74
202152,2021-22,Influenza Hospital Admissions,6,HHS Region,318
202152,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,146.57
202201,2021-22,Average patients with influenza in ICU,10,HHS Region,1.14
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.33
202209,2021-22,Influenza Hospital Admissions,4,HHS Region,245
202216,2021-22,Influenza Hospital Admissions,7,HHS Region,133
202225,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,295.71
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.18
202143,2021-22,Average patients with influenza in ICU,2,HHS Region,4.71
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.11
202143,2021-22,Influenza Hospital Admissions,3,HHS Region,35
202143,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,33.43
202143,2021-22,Average patients with influenza in ICU,3,HHS Region,9.71
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.16
202143,2021-22,Influenza Hospital Admissions,4,HHS Region,110
202143,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,63
202143,2021-22,Average patients with influenza in ICU,4,HHS Region,19.14
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202143,2021-22,Influenza Hospital Admissions,5,HHS Region,32
202143,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,20
202143,2021-22,Average patients with influenza in ICU,5,HHS Region,3.86
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.06
202143,2021-22,Influenza Hospital Admissions,6,HHS Region,25
202143,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,19.71
202143,2021-22,Average patients with influenza in ICU,6,HHS Region,3
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.03
202143,2021-22,Influenza Hospital Admissions,7,HHS Region,4
202143,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,4.57
202143,2021-22,Average patients with influenza in ICU,7,HHS Region,1
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.05
202143,2021-22,Influenza Hospital Admissions,8,HHS Region,6
202143,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,5.14
202143,2021-22,Average patients with influenza in ICU,8,HHS Region,0.14
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.01
202143,2021-22,Influenza Hospital Admissions,9,HHS Region,7
202143,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,11.86
202143,2021-22,Average patients with influenza in ICU,9,HHS Region,0.57
202143,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.02
202143,2021-22,Influenza Hospital Admissions,10,HHS Region,3
202143,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.86
202143,2021-22,Average patients with influenza in ICU,10,HHS Region,0.43
202144,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202144,2021-22,Influenza Hospital Admissions,1,HHS Region,1
202144,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1.43
202144,2021-22,Average patients with influenza in ICU,1,HHS Region,0
202144,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.15
202144,2021-22,Influenza Hospital Admissions,2,HHS Region,47
202144,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,83.71
202144,2021-22,Average patients with influenza in ICU,2,HHS Region,5.71
202144,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.07
202144,2021-22,Influenza Hospital Admissions,3,HHS Region,23
202144,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,27.57
202144,2021-22,Average patients with influenza in ICU,3,HHS Region,8.86
202144,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.2
202144,2021-22,Influenza Hospital Admissions,4,HHS Region,134
202144,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,71.71
202144,2021-22,Average patients with influenza in ICU,4,HHS Region,19
202144,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202144,2021-22,Influenza Hospital Admissions,5,HHS Region,32
202144,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,17.14
202144,2021-22,Average patients with influenza in ICU,5,HHS Region,5
202144,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.09
202144,2021-22,Influenza Hospital Admissions,6,HHS Region,37
202144,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,21.57
202144,2021-22,Average patients with influenza in ICU,6,HHS Region,4.29
202144,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.04
202144,2021-22,Influenza Hospital Admissions,7,HHS Region,5
202151,2021-22,Influenza Hospital Admissions,1,HHS Region,57
202151,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,36
202151,2021-22,Average patients with influenza in ICU,1,HHS Region,1.71
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.41
202151,2021-22,Influenza Hospital Admissions,2,HHS Region,131
202151,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,178
202151,2021-22,Average patients with influenza in ICU,2,HHS Region,15
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.55
202151,2021-22,Influenza Hospital Admissions,3,HHS Region,170
202151,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,120.57
202151,2021-22,Average patients with influenza in ICU,3,HHS Region,18.29
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.54
202151,2021-22,Influenza Hospital Admissions,4,HHS Region,359
202151,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,206.29
202151,2021-22,Average patients with influenza in ICU,4,HHS Region,33.43
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.75
202151,2021-22,Influenza Hospital Admissions,5,HHS Region,393
202151,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,241.86
202151,2021-22,Average patients with influenza in ICU,5,HHS Region,21
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.4
202151,2021-22,Influenza Hospital Admissions,6,HHS Region,169
202151,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,88.43
202151,2021-22,Average patients with influenza in ICU,6,HHS Region,15.43
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.87
202151,2021-22,Influenza Hospital Admissions,7,HHS Region,123
202151,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,57
202151,2021-22,Average patients with influenza in ICU,7,HHS Region,10.86
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.71
202151,2021-22,Influenza Hospital Admissions,8,HHS Region,87
202151,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,46.86
202151,2021-22,Average patients with influenza in ICU,8,HHS Region,2.14
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.32
202151,2021-22,Influenza Hospital Admissions,9,HHS Region,162
202151,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,83.43
202151,2021-22,Average patients with influenza in ICU,9,HHS Region,4.86
202151,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.13
202151,2021-22,Influenza Hospital Admissions,10,HHS Region,18
202151,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,7
202151,2021-22,Average patients with influenza in ICU,10,HHS Region,1
202152,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.6
202152,2021-22,Influenza Hospital Admissions,1,HHS Region,89
202152,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,46.14
202152,2021-22,Average patients with influenza in ICU,1,HHS Region,2.43
202152,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.48
202152,2021-22,Influenza Hospital Admissions,2,HHS Region,153
202152,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,169.14
202152,2021-22,Average patients with influenza in ICU,2,HHS Region,14.86
202152,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.65
202152,2021-22,Influenza Hospital Admissions,3,HHS Region,200
202152,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,131.43
202152,2021-22,Average patients with influenza in ICU,3,HHS Region,16.71
202152,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.83
202152,2021-22,Influenza Hospital Admissions,4,HHS Region,555
202152,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,304.29
202152,2021-22,Average patients with influenza in ICU,4,HHS Region,42
202152,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,1.19
202152,2021-22,Influenza Hospital Admissions,5,HHS Region,623
202152,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,373
202152,2021-22,Average patients with influenza in ICU,5,HHS Region,37.71
202203,2021-22,Influenza Hospital Admissions,5,HHS Region,174
202203,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,198.86
202203,2021-22,Average patients with influenza in ICU,5,HHS Region,27.14
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.28
202203,2021-22,Influenza Hospital Admissions,6,HHS Region,118
202203,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,97.57
202203,2021-22,Average patients with influenza in ICU,6,HHS Region,19
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.68
202203,2021-22,Influenza Hospital Admissions,7,HHS Region,96
202203,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,71.57
202203,2021-22,Average patients with influenza in ICU,7,HHS Region,10.43
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.58
202203,2021-22,Influenza Hospital Admissions,8,HHS Region,71
202203,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,71.86
202203,2021-22,Average patients with influenza in ICU,8,HHS Region,10.29
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.17
202203,2021-22,Influenza Hospital Admissions,9,HHS Region,86
202203,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,73.14
202203,2021-22,Average patients with influenza in ICU,9,HHS Region,12
202203,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.1
202203,2021-22,Influenza Hospital Admissions,10,HHS Region,15
202203,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,15.86
202203,2021-22,Average patients with influenza in ICU,10,HHS Region,3.43
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.23
202204,2021-22,Influenza Hospital Admissions,1,HHS Region,34
202204,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,27.57
202204,2021-22,Average patients with influenza in ICU,1,HHS Region,5.43
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.17
202204,2021-22,Influenza Hospital Admissions,2,HHS Region,53
202204,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,72.43
202204,2021-22,Average patients with influenza in ICU,2,HHS Region,15.57
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.25
202204,2021-22,Influenza Hospital Admissions,3,HHS Region,78
202204,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,62.71
202204,2021-22,Average patients with influenza in ICU,3,HHS Region,9.43
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.26
202204,2021-22,Influenza Hospital Admissions,4,HHS Region,176
202204,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,166.57
202204,2021-22,Average patients with influenza in ICU,4,HHS Region,41.86
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.27
202204,2021-22,Influenza Hospital Admissions,5,HHS Region,144
202204,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,168.43
202204,2021-22,Average patients with influenza in ICU,5,HHS Region,18.86
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.27
202204,2021-22,Influenza Hospital Admissions,6,HHS Region,116
202204,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,93.43
202204,2021-22,Average patients with influenza in ICU,6,HHS Region,21.71
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.6
202204,2021-22,Influenza Hospital Admissions,7,HHS Region,85
202204,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,57.71
202204,2021-22,Average patients with influenza in ICU,7,HHS Region,7.14
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.36
202204,2021-22,Influenza Hospital Admissions,8,HHS Region,44
202204,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,54.71
202204,2021-22,Average patients with influenza in ICU,8,HHS Region,9
202204,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.11
202204,2021-22,Influenza Hospital Admissions,9,HHS Region,56
202204,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,54.29
202204,2021-22,Average patients with influenza in ICU,9,HHS Region,8.71
202209,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,184.14
202209,2021-22,Average patients with influenza in ICU,4,HHS Region,40
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.55
202209,2021-22,Influenza Hospital Admissions,5,HHS Region,290
202209,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,249.14
202209,2021-22,Average patients with influenza in ICU,5,HHS Region,20.86
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.13
202209,2021-22,Influenza Hospital Admissions,6,HHS Region,482
202209,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,214.14
202209,2021-22,Average patients with influenza in ICU,6,HHS Region,39.43
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.48
202209,2021-22,Influenza Hospital Admissions,7,HHS Region,209
202209,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,92.29
202209,2021-22,Average patients with influenza in ICU,7,HHS Region,12.71
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.69
202209,2021-22,Influenza Hospital Admissions,8,HHS Region,85
202209,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,63.43
202209,2021-22,Average patients with influenza in ICU,8,HHS Region,4.14
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.25
202209,2021-22,Influenza Hospital Admissions,9,HHS Region,129
202209,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,71.71
202209,2021-22,Average patients with influenza in ICU,9,HHS Region,8.29
202209,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.11
202209,2021-22,Influenza Hospital Admissions,10,HHS Region,16
202209,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,17.86
202209,2021-22,Average patients with influenza in ICU,10,HHS Region,1.71
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.32
202210,2021-22,Influenza Hospital Admissions,1,HHS Region,47
202210,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,17.43
202210,2021-22,Average patients with influenza in ICU,1,HHS Region,0.86
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.33
202210,2021-22,Influenza Hospital Admissions,2,HHS Region,103
202210,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,56
202210,2021-22,Average patients with influenza in ICU,2,HHS Region,10
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.47
202210,2021-22,Influenza Hospital Admissions,3,HHS Region,145
202210,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,88.29
202210,2021-22,Average patients with influenza in ICU,3,HHS Region,10.71
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.39
202210,2021-22,Influenza Hospital Admissions,4,HHS Region,260
202210,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,192.29
202210,2021-22,Average patients with influenza in ICU,4,HHS Region,39.57
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.73
202210,2021-22,Influenza Hospital Admissions,5,HHS Region,386
202210,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,304.14
202210,2021-22,Average patients with influenza in ICU,5,HHS Region,30.14
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.45
202210,2021-22,Influenza Hospital Admissions,6,HHS Region,618
202210,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,283.43
202210,2021-22,Average patients with influenza in ICU,6,HHS Region,44.14
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.43
202210,2021-22,Influenza Hospital Admissions,7,HHS Region,202
202210,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,117.29
202210,2021-22,Average patients with influenza in ICU,7,HHS Region,13.14
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.73
202210,2021-22,Influenza Hospital Admissions,8,HHS Region,89
202210,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,65.71
202210,2021-22,Average patients with influenza in ICU,8,HHS Region,5.57
202210,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.27
202216,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,90.71
