Month_Week,Week_ending
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 1,2024-01-06
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
January Week 2,2024-01-13
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
April Week 1,2024-04-06
