COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group
2024-2025,08/31/2024 12:00:00 AM,08/31/2024 12:00:00 AM,1,2024,35,6,Combined,311105,311105,19,01/25/2025 12:00:00 AM,60-74
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,6,Combined,96797,7866172,18,01/25/2025 12:00:00 AM,75+
2023-2024,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,12,2023,46,6,Combined,810853,12775363,18,01/25/2025 12:00:00 AM,65+
2023-2024,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,8,2023,42,6,Combined,3060813,14873988,18,01/25/2025 12:00:00 AM,18+
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20,2024,1,6,Combined,225341,11643929,18,01/25/2025 12:00:00 AM,60-74
2023-2024,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,8,2023,42,6,Combined,803136,3807964,18,01/25/2025 12:00:00 AM,75+
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25,2024,6,6,Combined,57427,7482724,18,01/25/2025 12:00:00 AM,50-64
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,6,Combined,95439,35399629,18,01/25/2025 12:00:00 AM,18+
2023-2024,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,14,2023,48,6,Combined,311599,5916118,18,01/25/2025 12:00:00 AM,18-49
2024-2025,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,8,2024,42,6,Combined,928084,7069045,19,01/25/2025 12:00:00 AM,60-74
2023-2024,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,10,2023,44,6,Combined,536384,4304699,18,01/25/2025 12:00:00 AM,18-49
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21,2024,2,6,Combined,116406,7178075,18,01/25/2025 12:00:00 AM,75+
2024-2025,09/07/2024 12:00:00 AM,09/07/2024 12:00:00 AM,2,2024,36,6,Combined,481631,671970,19,01/25/2025 12:00:00 AM,75+
2023-2024,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,8,2023,42,6,Combined,1361319,6499203,18,01/25/2025 12:00:00 AM,18-64
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,6,Combined,20651,7775746,18,01/25/2025 12:00:00 AM,50-64
2023-2024,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,4,2023,38,6,Combined,759273,801457,18,01/25/2025 12:00:00 AM,18-64
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23,2024,4,6,Combined,119542,12116542,18,01/25/2025 12:00:00 AM,60-74
2023-2024,12/23/2023 12:00:00 AM,12/21/2024 12:00:00 AM,17,2023,51,6,Combined,497058,13461623,18,01/25/2025 12:00:00 AM,18-64
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,6,Combined,39896,16264516,18,01/25/2025 12:00:00 AM,18-64
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25,2024,6,6,Combined,47212,7426573,18,01/25/2025 12:00:00 AM,75+
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,6,Combined,35466,16339704,18,01/25/2025 12:00:00 AM,18-64
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,6,Combined,94500,18369375,18,01/25/2025 12:00:00 AM,65+
2024-2025,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,4,2024,38,6,Combined,1023473,3013694,19,01/25/2025 12:00:00 AM,60-74
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23,2024,4,6,Combined,103144,7516062,18,01/25/2025 12:00:00 AM,18-49
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Combined,1497884,9872670,18,01/25/2025 12:00:00 AM,65+
2023-2024,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,5,2023,39,6,Combined,1686697,2717465,18,01/25/2025 12:00:00 AM,65+
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,6,Combined,73016,13242760,18,01/25/2025 12:00:00 AM,60-74
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,6,Combined,143694,34193198,18,01/25/2025 12:00:00 AM,18+
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,6,Combined,208334,33888322,18,01/25/2025 12:00:00 AM,18+
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,6,Combined,78159,15427733,18,01/25/2025 12:00:00 AM,18-64
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,6,Combined,56675,13362723,18,01/25/2025 12:00:00 AM,60-74
2023-2024,12/23/2023 12:00:00 AM,12/21/2024 12:00:00 AM,17,2023,51,6,Combined,148153,6836911,18,01/25/2025 12:00:00 AM,75+
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,6,Combined,35736,13824809,18,01/25/2025 12:00:00 AM,60-74
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,6,Combined,87801,8116670,18,01/25/2025 12:00:00 AM,75+
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,6,Combined,25735,8612373,18,01/25/2025 12:00:00 AM,75+
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25,2024,6,6,Combined,133042,15162160,18,01/25/2025 12:00:00 AM,18-64
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,6,Combined,26973,8186868,18,01/25/2025 12:00:00 AM,18-49
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,6,Combined,30207,8132227,18,01/25/2025 12:00:00 AM,18-49
2024-2025,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,4,2024,38,6,Combined,2522588,7233656,19,01/25/2025 12:00:00 AM,18+
2024-2025,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,8,2024,42,6,Combined,2449466,17706591,19,01/25/2025 12:00:00 AM,18+
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23,2024,4,6,Combined,339293,31007278,18,01/25/2025 12:00:00 AM,18+
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Combined,22772,8414267,18,01/25/2025 12:00:00 AM,18-49
2023-2024,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,8,2023,42,6,Combined,693047,3385723,18,01/25/2025 12:00:00 AM,50-64
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,6,Combined,54171,15825737,18,01/25/2025 12:00:00 AM,18-64
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,6,Combined,25720,8467160,18,01/25/2025 12:00:00 AM,18-49
2024-2025,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,4,2024,38,6,Combined,467132,1321040,19,01/25/2025 12:00:00 AM,18-49
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,6,Combined,27849,7515839,18,01/25/2025 12:00:00 AM,75+
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,6,Combined,13851,7948203,18,01/25/2025 12:00:00 AM,50-64
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,6,Combined,17320,7979667,18,01/25/2025 12:00:00 AM,50-64
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18,2023,52,6,Combined,227284,15253780,18,01/25/2025 12:00:00 AM,65+
2024-2025,09/07/2024 12:00:00 AM,09/07/2024 12:00:00 AM,2,2024,36,6,Combined,359282,504118,19,01/25/2025 12:00:00 AM,50-64
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21,2024,2,6,Combined,333950,14457141,18,01/25/2025 12:00:00 AM,18-64
2023-2024,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,14,2023,48,6,Combined,1167871,25720924,18,01/25/2025 12:00:00 AM,18+
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,6,Combined,31771,7595169,18,01/25/2025 12:00:00 AM,50-64
2023-2024,12/02/2023 12:00:00 AM,11/30/2024 12:00:00 AM,14,2023,48,6,Combined,442010,10216130,18,01/25/2025 12:00:00 AM,60-74
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,6,Combined,32010,7627179,18,01/25/2025 12:00:00 AM,50-64
2023-2024,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,12,2023,46,6,Combined,369779,5852151,18,01/25/2025 12:00:00 AM,75+
2023-2024,12/16/2023 12:00:00 AM,12/14/2024 12:00:00 AM,16,2023,50,6,Combined,177790,6688758,18,01/25/2025 12:00:00 AM,75+
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,6,Combined,137839,34472894,18,01/25/2025 12:00:00 AM,18+
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26,2024,7,6,Combined,44036,7526760,18,01/25/2025 12:00:00 AM,50-64
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24,2024,5,6,Combined,127963,16262971,18,01/25/2025 12:00:00 AM,65+
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Combined,2284474,4711068,19,01/25/2025 12:00:00 AM,18+
2023-2024,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,3,2023,37,6,Combined,19761,19761,18,01/25/2025 12:00:00 AM,50-64
2024-2025,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6,2024,40,6,Combined,775652,3680979,19,01/25/2025 12:00:00 AM,75+
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Combined,1416651,2894952,19,01/25/2025 12:00:00 AM,65+
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,6,Combined,17544,7812237,18,01/25/2025 12:00:00 AM,50-64
2024-2025,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,7,2024,41,6,Combined,1451381,9053760,19,01/25/2025 12:00:00 AM,65+
2023-2024,12/16/2023 12:00:00 AM,12/14/2024 12:00:00 AM,16,2023,50,6,Combined,222482,6508397,18,01/25/2025 12:00:00 AM,50-64
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Combined,633945,11336565,18,01/25/2025 12:00:00 AM,18-64
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22,2024,3,6,Combined,229145,14686286,18,01/25/2025 12:00:00 AM,18-64
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,6,Combined,42125,16183813,18,01/25/2025 12:00:00 AM,18-64
2024-2025,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,9,2024,43,6,Combined,501096,4104511,19,01/25/2025 12:00:00 AM,18-49
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22,2024,3,6,Combined,172066,15981695,18,01/25/2025 12:00:00 AM,65+
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,6,Combined,77909,18521028,18,01/25/2025 12:00:00 AM,65+
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Combined,441123,13216486,18,01/25/2025 12:00:00 AM,65+
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26,2024,7,6,Combined,34873,7461446,18,01/25/2025 12:00:00 AM,75+
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Combined,2809704,17683692,18,01/25/2025 12:00:00 AM,18+
2023-2024,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,5,2023,39,6,Combined,2953345,4785569,18,01/25/2025 12:00:00 AM,18+
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,6,Combined,28939,7656118,18,01/25/2025 12:00:00 AM,50-64
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,6,Combined,60445,8271706,18,01/25/2025 12:00:00 AM,75+
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,6,Combined,39789,13679000,18,01/25/2025 12:00:00 AM,60-74
2023-2024,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,3,2023,37,6,Combined,13618,13618,18,01/25/2025 12:00:00 AM,75+
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18,2023,52,6,Combined,556627,29044751,18,01/25/2025 12:00:00 AM,18+
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24,2024,5,6,Combined,156852,15029118,18,01/25/2025 12:00:00 AM,18-64
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Combined,35244,13749176,18,01/25/2025 12:00:00 AM,60-74
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,6,Combined,27514,8665889,18,01/25/2025 12:00:00 AM,75+
2023-2024,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,15,2023,49,6,Combined,282340,6198458,18,01/25/2025 12:00:00 AM,18-49
2023-2024,08/03/2024 12:00:00 AM,08/02/2025 12:00:00 AM,50,2024,31,6,Combined,16897,8707731,18,01/25/2025 12:00:00 AM,75+
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,6,Combined,24908,8369880,18,01/25/2025 12:00:00 AM,18-49
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Combined,1311818,7811021,18,01/25/2025 12:00:00 AM,18-64
2023-2024,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,12,2023,46,6,Combined,406378,5451027,18,01/25/2025 12:00:00 AM,50-64
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,6,Combined,59533,7575372,18,01/25/2025 12:00:00 AM,75+
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,6,Combined,16067,7844428,18,01/25/2025 12:00:00 AM,50-64
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,6,Combined,99447,7674819,18,01/25/2025 12:00:00 AM,75+
2023-2024,08/03/2024 12:00:00 AM,08/02/2025 12:00:00 AM,50,2024,31,6,Combined,12969,8008374,18,01/25/2025 12:00:00 AM,50-64
2023-2024,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,6,2023,40,6,Combined,717885,1690262,18,01/25/2025 12:00:00 AM,18-49
2024-2025,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6,2024,40,6,Combined,583735,2614404,19,01/25/2025 12:00:00 AM,50-64
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Combined,867823,1816115,19,01/25/2025 12:00:00 AM,18-64
2024-2025,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,7,2024,41,6,Combined,1147456,6203369,19,01/25/2025 12:00:00 AM,18-64
2023-2024,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,10,2023,44,6,Combined,854038,8072519,18,01/25/2025 12:00:00 AM,60-74
2023-2024,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,6,2023,40,6,Combined,1487905,3522830,18,01/25/2025 12:00:00 AM,60-74
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,6,Combined,35786,8038173,18,01/25/2025 12:00:00 AM,18-49
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18,2023,52,6,Combined,94427,6931338,18,01/25/2025 12:00:00 AM,75+
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24,2024,5,6,Combined,69096,7425297,18,01/25/2025 12:00:00 AM,50-64
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,6,Combined,109976,34814823,18,01/25/2025 12:00:00 AM,18+
2024-2025,09/28/2024 12:00:00 AM,09/28/2024 12:00:00 AM,5,2024,39,6,Combined,2673072,9906728,19,01/25/2025 12:00:00 AM,18+
2024-2025,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,9,2024,43,6,Combined,2088385,19794976,19,01/25/2025 12:00:00 AM,18+
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Combined,656983,4042706,18,01/25/2025 12:00:00 AM,50-64
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24,2024,5,6,Combined,99210,12215752,18,01/25/2025 12:00:00 AM,60-74
2024-2025,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,9,2024,43,6,Combined,1125375,11520253,19,01/25/2025 12:00:00 AM,65+
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18,2023,52,6,Combined,150642,6877024,18,01/25/2025 12:00:00 AM,50-64
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,6,Combined,43338,16103515,18,01/25/2025 12:00:00 AM,18-64
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,6,Combined,48410,7786174,18,01/25/2025 12:00:00 AM,18-49
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,6,Combined,43099,16015235,18,01/25/2025 12:00:00 AM,18-64
2024-2025,09/28/2024 12:00:00 AM,09/28/2024 12:00:00 AM,5,2024,39,6,Combined,529844,1850884,19,01/25/2025 12:00:00 AM,18-49
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,6,Combined,145414,31854793,18,01/25/2025 12:00:00 AM,18+
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,6,Combined,63336,18712959,18,01/25/2025 12:00:00 AM,65+
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Combined,458088,962206,19,01/25/2025 12:00:00 AM,50-64
2024-2025,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,8,2024,42,6,Combined,1108348,7311717,19,01/25/2025 12:00:00 AM,18-64
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Combined,364395,9774120,18,01/25/2025 12:00:00 AM,60-74
2023-2024,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,15,2023,49,6,Combined,1030174,26751098,18,01/25/2025 12:00:00 AM,18+
2023-2024,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,11,2023,45,6,Combined,1924996,21819328,18,01/25/2025 12:00:00 AM,18+
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,6,Combined,46378,13561914,18,01/25/2025 12:00:00 AM,60-74
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22,2024,3,6,Combined,141802,11997000,18,01/25/2025 12:00:00 AM,60-74
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23,2024,4,6,Combined,185980,14872266,18,01/25/2025 12:00:00 AM,18-64
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,6,Combined,47540,8418798,18,01/25/2025 12:00:00 AM,75+
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,6,Combined,36308,13639211,18,01/25/2025 12:00:00 AM,60-74
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Combined,709086,4517050,18,01/25/2025 12:00:00 AM,75+
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,6,Combined,171293,17486093,18,01/25/2025 12:00:00 AM,65+
2023-2024,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,11,2023,45,6,Combined,505468,4810167,18,01/25/2025 12:00:00 AM,18-49
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,6,Combined,25823,8319425,18,01/25/2025 12:00:00 AM,18-49
2024-2025,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,3,2024,37,6,Combined,691777,1363747,19,01/25/2025 12:00:00 AM,75+
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,6,Combined,24177,8266994,18,01/25/2025 12:00:00 AM,18-49
2023-2024,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,5,2023,39,6,Combined,1266649,2068106,18,01/25/2025 12:00:00 AM,18-64
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18,2023,52,6,Combined,329343,13790966,18,01/25/2025 12:00:00 AM,18-64
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,6,Combined,16264,7860692,18,01/25/2025 12:00:00 AM,50-64
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,6,Combined,231031,33257663,18,01/25/2025 12:00:00 AM,18+
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,6,Combined,15517,7890206,18,01/25/2025 12:00:00 AM,50-64
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,6,Combined,268414,33026632,18,01/25/2025 12:00:00 AM,18+
2024-2025,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,7,2024,41,6,Combined,990875,6140961,19,01/25/2025 12:00:00 AM,60-74
2023-2024,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,4,2023,38,6,Combined,750388,778574,18,01/25/2025 12:00:00 AM,60-74
2023-2024,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,6,2023,40,6,Combined,2039190,4756655,18,01/25/2025 12:00:00 AM,65+
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,6,Combined,40311,8002387,18,01/25/2025 12:00:00 AM,18-49
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Combined,92088,35199628,18,01/25/2025 12:00:00 AM,18+
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,6,Combined,103058,35017203,18,01/25/2025 12:00:00 AM,18+
2023-2024,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,4,2023,38,6,Combined,430818,444436,18,01/25/2025 12:00:00 AM,75+
2023-2024,12/16/2023 12:00:00 AM,12/14/2024 12:00:00 AM,16,2023,50,6,Combined,257709,6456167,18,01/25/2025 12:00:00 AM,18-49
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23,2024,4,6,Combined,153313,16135008,18,01/25/2025 12:00:00 AM,65+
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20,2024,1,6,Combined,182024,7095963,18,01/25/2025 12:00:00 AM,18-49
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,6,Combined,21705,7755095,18,01/25/2025 12:00:00 AM,50-64
2023-2024,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,10,2023,44,6,Combined,1071537,8882558,18,01/25/2025 12:00:00 AM,18-64
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Combined,281019,5732046,18,01/25/2025 12:00:00 AM,50-64
2024-2025,08/31/2024 12:00:00 AM,08/31/2024 12:00:00 AM,1,2024,35,6,Combined,129182,129182,19,01/25/2025 12:00:00 AM,18-49
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,6,Combined,53980,18937052,18,01/25/2025 12:00:00 AM,65+
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Combined,55172,18823003,18,01/25/2025 12:00:00 AM,65+
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,6,Combined,41459,16462573,18,01/25/2025 12:00:00 AM,18-64
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,6,Combined,36916,16376620,18,01/25/2025 12:00:00 AM,18-64
2023-2024,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,7,2023,41,6,Combined,754946,2445208,18,01/25/2025 12:00:00 AM,18-49
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24,2024,5,6,Combined,58410,7379361,18,01/25/2025 12:00:00 AM,75+
2024-2025,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,7,2024,41,6,Combined,557866,3172270,19,01/25/2025 12:00:00 AM,50-64
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21,2024,2,6,Combined,145041,7172266,18,01/25/2025 12:00:00 AM,50-64
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,6,Combined,100597,18177960,18,01/25/2025 12:00:00 AM,65+
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,6,Combined,159179,17961393,18,01/25/2025 12:00:00 AM,65+
2024-2025,09/21/2024 12:00:00 AM,09/21/2024 12:00:00 AM,4,2024,38,6,Combined,978584,2794699,19,01/25/2025 12:00:00 AM,18-64
2023-2024,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,5,2023,39,6,Combined,1256351,2034925,18,01/25/2025 12:00:00 AM,60-74
2023-2024,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,9,2023,43,6,Combined,1084798,7218481,18,01/25/2025 12:00:00 AM,60-74
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26,2024,7,6,Combined,58330,7737764,18,01/25/2025 12:00:00 AM,18-49
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,6,Combined,53913,13472068,18,01/25/2025 12:00:00 AM,60-74
2023-2024,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,13,2023,47,6,Combined,193119,6045270,18,01/25/2025 12:00:00 AM,75+
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,6,Combined,78870,8028869,18,01/25/2025 12:00:00 AM,75+
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,6,Combined,38128,8493265,18,01/25/2025 12:00:00 AM,75+
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22,2024,3,6,Combined,73741,7251816,18,01/25/2025 12:00:00 AM,75+
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,6,Combined,29038,8556732,18,01/25/2025 12:00:00 AM,75+
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,6,Combined,28875,8215743,18,01/25/2025 12:00:00 AM,18-49
