comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.7,1.9,1.4,2.5,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.3,1.4,0.8,2,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.4,1.3,0.6,1.9,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.2,1.5,0.9,2.2,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.7,2,0.9,3.1,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,0.9,2.7,2.1,3.3,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.5,2.2,1.3,3,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.7,0.9,-0.4,2.3,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.3,1.4,0.6,2.1,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.7,1,0.1,1.9,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,3.2,0.5,-0.8,1.7,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,4.8,-1.1,-3.3,1.1,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.9,1.8,0.9,2.6,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.5,2.2,1.5,2.9,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.9,1.8,0.5,3.1,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.7,2,1.3,2.7,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.4,2.3,1.5,3.1,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,0.7,3,2.3,3.6,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.6,1.1,0.2,1.9,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.7,1.9,1.2,2.7,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.9,1.7,0.7,2.8,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.2,2.5,1.7,3.3,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,0.8,2.9,2.4,3.4,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,5,-1.3,-3.4,0.8,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,3.3,0.4,-0.6,1.4,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.8,0.8,-0.4,2.1,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.3,2.4,1.5,3.2,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,6.6,-2.9,-9.1,3.3,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.7,2,1.2,2.8,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.7,1.9,0.8,3.1,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.1,1.6,-0.1,3.3,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.7,2,1.2,2.8,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,0.9,2.7,2.1,3.3,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.4,1.3,0.2,2.4,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,3.1,0.5,-0.6,1.6,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,3.1,0.5,-2,3.1,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.1,1.6,0.5,2.7,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.3,2.4,1.6,3.2,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,3.1,0.6,-0.5,1.6,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.1,2.5,1.9,3.2,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,0.9,2.8,2.2,3.4,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.3,1.4,0.5,2.3,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,3.4,0.3,-2.6,3.1,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.1,2.5,1.8,3.2,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.8,0.8,-0.4,2.1,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.3,2.4,1.7,3,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.3,2.3,1.3,3.4,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.9,1.8,0.7,2.8,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.5,2.2,1.7,2.7,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.2,1.5,0.4,2.5,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.9,1.8,1.1,2.4,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,0,3.7,3.3,4,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.7,1.9,0.9,3,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.5,1.2,0.3,2.1,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,2.6,1.1,-0.5,2.7,,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1,2.6,2.1,3.2,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Overall,Overall,3.7,1.8,1.8,0.8,2.9,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,"Above Poverty, Income < $75k","Above Poverty, Income < $75k",2.3,1.4,0.9,0.4,1.5,*,12,12
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.1,1.2,0.5,1.8,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.5,0.7,-0.6,2,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.5,1.8,0.8,2.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.1,2.1,1.2,3,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,5.4,-1.2,-5,2.6,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.9,1.4,0,2.7,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.8,2.4,1.7,3.1,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.9,2.3,1.2,3.4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.5,2.7,1.9,3.5,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.4,2.8,2.2,3.5,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.6,0.7,-0.1,1.4,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,4,0.3,-1.2,1.7,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,4.6,-0.4,-2.3,1.4,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.6,2.6,2.1,3.2,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.4,0.8,-0.7,2.4,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.4,2.9,2.4,3.4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.7,2.5,1.9,3.1,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.6,1.7,0.9,2.4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.8,1.4,0.5,2.3,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.1,1.2,-0.3,2.7,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.7,2.6,1.5,3.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,0.9,3.3,2.7,4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.5,2.7,1.8,3.6,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.7,1.5,0.2,2.8,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,4.4,-0.2,-2.8,2.5,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.7,1.5,0.6,2.5,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.2,1.1,-0.2,2.3,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,8.5,-4.3,-9.1,0.6,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,7.2,-3,-4.8,-1.1,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.7,2.5,1.6,3.4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.9,2.4,1,3.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.5,1.8,0.3,3.2,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.4,2.9,2.1,3.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,0.7,3.5,2.9,4.2,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.7,1.6,0.7,2.4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.7,2.5,1.7,3.3,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.9,2.3,1.2,3.4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.2,3,2.2,3.9,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,0.8,3.5,2.9,4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,5.2,-1,-3.1,1.1,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.3,0.9,-0.1,2,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.8,1.4,0.1,2.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.3,2.9,2,3.8,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,7.3,-3.1,-9,2.9,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,4.2,0.1,-4.7,4.9,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.7,2.5,1.3,3.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.6,1.7,-0.4,3.8,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.8,2.5,1.7,3.3,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,0.9,3.3,2.6,4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.4,1.9,0.7,3,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.3,0.9,-0.2,2.1,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.4,0.8,-1.5,3,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.1,2.1,1.1,3.2,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.1,2.1,0.2,4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.1,1.1,0.1,2.2,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.7,2.5,1.2,3.9,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,0.9,3.4,2.8,4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,4.6,-0.4,-3,2.2,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.5,0.8,-1.1,2.6,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.2,3,2.3,3.8,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.8,1.4,0.2,2.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.3,3,2.3,3.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.7,2.6,1.3,3.8,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.9,2.3,1.2,3.4,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.5,2.8,2.2,3.3,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.2,2.1,1,3.1,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.9,2.4,1.6,3.1,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,0,4.2,3.8,4.7,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.7,2.5,1.4,3.6,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,2.5,1.8,0.8,2.8,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,3.2,1.1,-0.9,3,,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.1,3.1,2.4,3.8,*,1,1
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,Overall,Overall,4.2,1.8,2.4,1.3,3.5,*,1,1
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,"Above Poverty, Income < $75k","Above Poverty, Income < $75k",2.3,1.4,0.9,0.4,1.5,*,12,12
Between Season Poverty Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,"Above Poverty, Income >= $75k","Above Poverty, Income >= $75k",4.4,3.1,1.3,0.6,2.1,*,11,11
Between Season Poverty Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,"Above Poverty, Income >= $75k","Above Poverty, Income >= $75k",5.5,4,1.5,0.5,2.5,*,11,11
Between Season Poverty Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,"Above Poverty, Income < $75k","Above Poverty, Income < $75k",3,1.5,1.5,0.7,2.3,*,12,12
Between Season Poverty Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,"Above Poverty, Income >= $75k","Above Poverty, Income >= $75k",11.9,10.2,1.7,0.6,2.7,*,11,11
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,"Above Poverty, Income < $75k","Above Poverty, Income < $75k",3.3,2.2,1.1,-0.4,2.6,,12,12
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4.9,1.1,0,2.2,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,7.3,-1.3,-6.2,3.5,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,2.5,3.5,2.4,4.6,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,2.5,3.5,2.3,4.7,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,7.3,-1.3,-6.6,4,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,2.9,3.1,1.7,4.6,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.8,4.2,3.3,5.1,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.9,4.1,2.8,5.3,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.5,4.5,3.5,5.4,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.8,4.2,3.1,5.3,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,7.7,-1.7,-6.1,2.7,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4.6,1.4,-0.5,3.3,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,6.6,-0.7,-3.1,1.8,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,3.7,2.3,-0.6,5.1,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,5.2,0.8,-1.1,2.6,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,3.5,2.5,0.3,4.6,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.9,4.1,3.3,4.9,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4.3,1.7,-1.7,5,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,3.9,2.1,0.4,3.9,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4.5,1.4,-0.7,3.6,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.7,4.3,3.1,5.5,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.2,4.8,3.9,5.7,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.5,4.5,3.4,5.5,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,2.8,3.2,1.8,4.5,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4.4,1.6,-1.1,4.3,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,2.7,3.3,2.2,4.4,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,3.2,2.8,1.4,4.2,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,8.5,-2.5,-7.4,2.4,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,7.2,-1.2,-3.1,0.7,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.7,4.3,3.3,5.3,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.9,4.1,2.7,5.6,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4.2,1.8,-1.4,5.1,,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,2.5,3.5,1,5.9,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,0.7,5.3,4.4,6.2,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,4,2,0.3,3.7,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,1.7,4.2,3.3,5.2,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,2.9,3.1,1.5,4.8,*,1,1
Between Season Poverty Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,Overall,Overall,6,5.3,0.7,-0.9,2.3,,1,1
