Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date,Type
Combined,2023-24,2024.0,14.0,0-<1 yr,Overall,Overall,Overall,10.6,1595.0,2024-04-06 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,13.0,0-<1 yr,Overall,Overall,Overall,16.9,1584.0,2024-03-30 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,12.0,0-<1 yr,Overall,Overall,Overall,14.8,1568.0,2024-03-23 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,11.0,0-<1 yr,Overall,Overall,Overall,17.1,1553.0,2024-03-16 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,10.0,0-<1 yr,Overall,Overall,Overall,27.1,1536.0,2024-03-09 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,9.0,0-<1 yr,Overall,Overall,Overall,26.700000000000003,1509.0,2024-03-02 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,8.0,0-<1 yr,Overall,Overall,Overall,33.0,1482.0,2024-02-24 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,7.0,0-<1 yr,Overall,Overall,Overall,41.2,1449.0,2024-02-17 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,6.0,0-<1 yr,Overall,Overall,Overall,43.5,1408.0,2024-02-10 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,5.0,0-<1 yr,Overall,Overall,Overall,50.4,1364.0,2024-02-03 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,4.0,0-<1 yr,Overall,Overall,Overall,55.3,1314.0,2024-01-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,3.0,0-<1 yr,Overall,Overall,Overall,61.5,1259.0,2024-01-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,2.0,0-<1 yr,Overall,Overall,Overall,74.6,1197.0,2024-01-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,1.0,0-<1 yr,Overall,Overall,Overall,107.9,1122.0,2024-01-06 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,52.0,0-<1 yr,Overall,Overall,Overall,128.2,1015.0,2023-12-30 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,51.0,0-<1 yr,Overall,Overall,Overall,109.0,886.0,2023-12-23 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,50.0,0-<1 yr,Overall,Overall,Overall,95.6,777.0,2023-12-16 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,49.0,0-<1 yr,Overall,Overall,Overall,99.0,682.0,2023-12-09 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,48.0,0-<1 yr,Overall,Overall,Overall,111.6,583.0,2023-12-02 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,47.0,0-<1 yr,Overall,Overall,Overall,83.7,471.0,2023-11-25 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,46.0,0-<1 yr,Overall,Overall,Overall,80.4,387.0,2023-11-18 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,45.0,0-<1 yr,Overall,Overall,Overall,69.9,307.0,2023-11-11 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,44.0,0-<1 yr,Overall,Overall,Overall,55.4,237.0,2023-11-04 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,43.0,0-<1 yr,Overall,Overall,Overall,54.5,182.0,2023-10-28 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,42.0,0-<1 yr,Overall,Overall,Overall,51.5,127.0,2023-10-21 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,41.0,0-<1 yr,Overall,Overall,Overall,41.7,76.0,2023-10-14 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,40.0,0-<1 yr,Overall,Overall,Overall,34.0,34.0,2023-10-07 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,39.0,85+ yr,Overall,Overall,Overall,43.4,3130.0,2024-09-28 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,38.0,85+ yr,Overall,Overall,Overall,49.3,3086.0,2024-09-21 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,37.0,85+ yr,Overall,Overall,Overall,50.6,3037.0,2024-09-14 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,36.0,85+ yr,Overall,Overall,Overall,51.4,2986.0,2024-09-07 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,35.0,85+ yr,Overall,Overall,Overall,56.6,2935.0,2024-08-31 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,34.0,85+ yr,Overall,Overall,Overall,51.0,2878.0,2024-08-24 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,33.0,85+ yr,Overall,Overall,Overall,52.900000000000006,2827.0,2024-08-17 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,32.0,85+ yr,Overall,Overall,Overall,55.8,2774.0,2024-08-10 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,31.0,85+ yr,Overall,Overall,Overall,52.5,2719.0,2024-08-03 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,30.0,85+ yr,Overall,Overall,Overall,49.6,2666.0,2024-07-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,29.0,85+ yr,Overall,Overall,Overall,44.7,2616.0,2024-07-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,28.0,85+ yr,Overall,Overall,Overall,38.5,2572.0,2024-07-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,27.0,85+ yr,Overall,Overall,Overall,37.5,2533.0,2024-07-06 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,26.0,85+ yr,Overall,Overall,Overall,35.300000000000004,2496.0,2024-06-29 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,25.0,85+ yr,Overall,Overall,Overall,31.8,2460.0,2024-06-22 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,24.0,85+ yr,Overall,Overall,Overall,27.3,2429.0,2024-06-15 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,23.0,85+ yr,Overall,Overall,Overall,22.4,2401.0,2024-06-08 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,22.0,85+ yr,Overall,Overall,Overall,24.9,2379.0,2024-06-01 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,21.0,85+ yr,Overall,Overall,Overall,18.3,2354.0,2024-05-25 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,20.0,85+ yr,Overall,Overall,Overall,20.2,2336.0,2024-05-18 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,19.0,85+ yr,Overall,Overall,Overall,18.9,2316.0,2024-05-11 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,18.0,85+ yr,Overall,Overall,Overall,17.3,2297.0,2024-05-04 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,17.0,85+ yr,Overall,Overall,Overall,24.4,2279.0,2024-04-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,16.0,85+ yr,Overall,Overall,Overall,19.8,2255.0,2024-04-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,15.0,85+ yr,Overall,Overall,Overall,31.1,2235.0,2024-04-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,14.0,85+ yr,Overall,Overall,Overall,34.8,2204.0,2024-04-06 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,13.0,85+ yr,Overall,Overall,Overall,34.2,2169.0,2024-03-30 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,12.0,85+ yr,Overall,Overall,Overall,39.900000000000006,2135.0,2024-03-23 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,11.0,85+ yr,Overall,Overall,Overall,51.10000000000001,2095.0,2024-03-16 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,10.0,85+ yr,Overall,Overall,Overall,58.0,2044.0,2024-03-09 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,9.0,85+ yr,Overall,Overall,Overall,67.10000000000001,1986.0,2024-03-02 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,8.0,85+ yr,Overall,Overall,Overall,79.89999999999999,1919.0,2024-02-24 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,7.0,85+ yr,Overall,Overall,Overall,79.2,1839.0,2024-02-17 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,6.0,85+ yr,Overall,Overall,Overall,73.5,1760.0,2024-02-10 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,5.0,85+ yr,Overall,Overall,Overall,82.5,1686.0,2024-02-03 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,4.0,85+ yr,Overall,Overall,Overall,97.0,1604.0,2024-01-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,3.0,85+ yr,Overall,Overall,Overall,110.1,1507.0,2024-01-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,2.0,85+ yr,Overall,Overall,Overall,129.6,1397.0,2024-01-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,1.0,85+ yr,Overall,Overall,Overall,146.2,1267.0,2024-01-06 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,52.0,85+ yr,Overall,Overall,Overall,179.7,1121.0,2023-12-30 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,51.0,85+ yr,Overall,Overall,Overall,136.0,941.0,2023-12-23 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,50.0,85+ yr,Overall,Overall,Overall,103.6,805.0,2023-12-16 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,49.0,85+ yr,Overall,Overall,Overall,103.1,702.0,2023-12-09 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,48.0,85+ yr,Overall,Overall,Overall,97.4,599.0,2023-12-02 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,47.0,85+ yr,Overall,Overall,Overall,70.7,501.0,2023-11-25 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,46.0,85+ yr,Overall,Overall,Overall,73.60000000000001,430.0,2023-11-18 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,45.0,85+ yr,Overall,Overall,Overall,64.3,357.0,2023-11-11 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,44.0,85+ yr,Overall,Overall,Overall,53.9,292.0,2023-11-04 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,43.0,85+ yr,Overall,Overall,Overall,56.0,239.0,2023-10-28 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,42.0,85+ yr,Overall,Overall,Overall,59.8,183.0,2023-10-21 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,41.0,85+ yr,Overall,Overall,Overall,62.6,123.0,2023-10-14 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,40.0,85+ yr,Overall,Overall,Overall,60.2,60.0,2023-10-07 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,39.0,75-84 yr,Overall,Overall,Overall,19.5,1491.0,2024-09-28 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,38.0,75-84 yr,Overall,Overall,Overall,23.2,1471.0,2024-09-21 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,37.0,75-84 yr,Overall,Overall,Overall,25.1,1448.0,2024-09-14 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,36.0,75-84 yr,Overall,Overall,Overall,23.5,1423.0,2024-09-07 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,35.0,75-84 yr,Overall,Overall,Overall,22.8,1399.0,2024-08-31 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,34.0,75-84 yr,Overall,Overall,Overall,25.3,1377.0,2024-08-24 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,33.0,75-84 yr,Overall,Overall,Overall,28.6,1351.0,2024-08-17 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,32.0,75-84 yr,Overall,Overall,Overall,25.5,1323.0,2024-08-10 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,31.0,75-84 yr,Overall,Overall,Overall,25.6,1297.0,2024-08-03 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,30.0,75-84 yr,Overall,Overall,Overall,23.200000000000003,1272.0,2024-07-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,29.0,75-84 yr,Overall,Overall,Overall,18.6,1248.0,2024-07-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,28.0,75-84 yr,Overall,Overall,Overall,20.0,1230.0,2024-07-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,27.0,75-84 yr,Overall,Overall,Overall,18.4,1210.0,2024-07-06 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,26.0,75-84 yr,Overall,Overall,Overall,16.1,1191.0,2024-06-29 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,25.0,75-84 yr,Overall,Overall,Overall,14.0,1175.0,2024-06-22 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,24.0,75-84 yr,Overall,Overall,Overall,11.9,1161.0,2024-06-15 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,23.0,75-84 yr,Overall,Overall,Overall,9.8,1149.0,2024-06-08 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,22.0,75-84 yr,Overall,Overall,Overall,9.9,1140.0,2024-06-01 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,21.0,75-84 yr,Overall,Overall,Overall,9.1,1130.0,2024-05-25 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,20.0,75-84 yr,Overall,Overall,Overall,8.5,1121.0,2024-05-18 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,19.0,75-84 yr,Overall,Overall,Overall,8.899999999999999,1112.0,2024-05-11 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,18.0,75-84 yr,Overall,Overall,Overall,8.399999999999999,1103.0,2024-05-04 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,17.0,75-84 yr,Overall,Overall,Overall,9.1,1095.0,2024-04-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,16.0,75-84 yr,Overall,Overall,Overall,9.8,1086.0,2024-04-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,15.0,75-84 yr,Overall,Overall,Overall,13.5,1076.0,2024-04-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,14.0,75-84 yr,Overall,Overall,Overall,17.599999999999998,1062.0,2024-04-06 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,13.0,75-84 yr,Overall,Overall,Overall,15.9,1045.0,2024-03-30 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,12.0,75-84 yr,Overall,Overall,Overall,16.7,1029.0,2024-03-23 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,11.0,75-84 yr,Overall,Overall,Overall,23.5,1012.0,2024-03-16 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,10.0,75-84 yr,Overall,Overall,Overall,27.9,989.0,2024-03-09 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,9.0,75-84 yr,Overall,Overall,Overall,32.5,961.0,2024-03-02 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,8.0,75-84 yr,Overall,Overall,Overall,33.9,928.0,2024-02-24 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,7.0,75-84 yr,Overall,Overall,Overall,36.9,894.0,2024-02-17 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,6.0,75-84 yr,Overall,Overall,Overall,38.7,857.0,2024-02-10 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,5.0,75-84 yr,Overall,Overall,Overall,43.4,819.0,2024-02-03 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,4.0,75-84 yr,Overall,Overall,Overall,44.4,775.0,2024-01-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,3.0,75-84 yr,Overall,Overall,Overall,55.3,731.0,2024-01-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,2.0,75-84 yr,Overall,Overall,Overall,64.8,676.0,2024-01-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,1.0,75-84 yr,Overall,Overall,Overall,78.0,611.0,2024-01-06 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,52.0,75-84 yr,Overall,Overall,Overall,83.8,533.0,2023-12-30 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,51.0,75-84 yr,Overall,Overall,Overall,70.0,449.0,2023-12-23 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,50.0,75-84 yr,Overall,Overall,Overall,53.4,379.0,2023-12-16 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,49.0,75-84 yr,Overall,Overall,Overall,49.2,326.0,2023-12-09 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,48.0,75-84 yr,Overall,Overall,Overall,48.1,277.0,2023-12-02 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,47.0,75-84 yr,Overall,Overall,Overall,35.4,228.0,2023-11-25 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,46.0,75-84 yr,Overall,Overall,Overall,33.2,193.0,2023-11-18 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,45.0,75-84 yr,Overall,Overall,Overall,31.200000000000003,160.0,2023-11-11 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,44.0,75-84 yr,Overall,Overall,Overall,24.3,129.0,2023-11-04 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,43.0,75-84 yr,Overall,Overall,Overall,25.7,104.0,2023-10-28 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,42.0,75-84 yr,Overall,Overall,Overall,26.1,79.0,2023-10-21 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,41.0,75-84 yr,Overall,Overall,Overall,24.4,53.0,2023-10-14 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,40.0,75-84 yr,Overall,Overall,Overall,28.1,28.0,2023-10-07 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,39.0,65-74 yr,Overall,Overall,Overall,6.699999999999999,646.0,2024-09-28 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,38.0,65-74 yr,Overall,Overall,Overall,8.399999999999999,639.0,2024-09-21 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,37.0,65-74 yr,Overall,Overall,Overall,10.4,630.0,2024-09-14 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,36.0,65-74 yr,Overall,Overall,Overall,8.7,620.0,2024-09-07 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,35.0,65-74 yr,Overall,Overall,Overall,8.8,611.0,2024-08-31 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,34.0,65-74 yr,Overall,Overall,Overall,9.2,603.0,2024-08-24 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,33.0,65-74 yr,Overall,Overall,Overall,10.1,593.0,2024-08-17 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,32.0,65-74 yr,Overall,Overall,Overall,10.9,583.0,2024-08-10 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,31.0,65-74 yr,Overall,Overall,Overall,8.299999999999999,572.0,2024-08-03 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,30.0,65-74 yr,Overall,Overall,Overall,8.6,564.0,2024-07-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,29.0,65-74 yr,Overall,Overall,Overall,7.5,555.0,2024-07-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,28.0,65-74 yr,Overall,Overall,Overall,7.6,548.0,2024-07-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,27.0,65-74 yr,Overall,Overall,Overall,6.8,540.0,2024-07-06 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,26.0,65-74 yr,Overall,Overall,Overall,6.1000000000000005,534.0,2024-06-29 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,25.0,65-74 yr,Overall,Overall,Overall,4.9,527.0,2024-06-22 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,24.0,65-74 yr,Overall,Overall,Overall,4.199999999999999,523.0,2024-06-15 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,23.0,65-74 yr,Overall,Overall,Overall,4.3,518.0,2024-06-08 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,22.0,65-74 yr,Overall,Overall,Overall,3.4,514.0,2024-06-01 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,21.0,65-74 yr,Overall,Overall,Overall,3.3000000000000003,511.0,2024-05-25 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,20.0,65-74 yr,Overall,Overall,Overall,3.3,507.0,2024-05-18 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,19.0,65-74 yr,Overall,Overall,Overall,3.7,504.0,2024-05-11 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,18.0,65-74 yr,Overall,Overall,Overall,3.7,500.0,2024-05-04 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,17.0,65-74 yr,Overall,Overall,Overall,4.2,497.0,2024-04-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,16.0,65-74 yr,Overall,Overall,Overall,5.1000000000000005,492.0,2024-04-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,15.0,65-74 yr,Overall,Overall,Overall,5.800000000000001,487.0,2024-04-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,14.0,65-74 yr,Overall,Overall,Overall,6.800000000000001,482.0,2024-04-06 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,13.0,65-74 yr,Overall,Overall,Overall,7.9,475.0,2024-03-30 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,12.0,65-74 yr,Overall,Overall,Overall,8.3,467.0,2024-03-23 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,11.0,65-74 yr,Overall,Overall,Overall,10.099999999999998,459.0,2024-03-16 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,10.0,65-74 yr,Overall,Overall,Overall,11.3,448.0,2024-03-09 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,9.0,65-74 yr,Overall,Overall,Overall,15.3,437.0,2024-03-02 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,8.0,65-74 yr,Overall,Overall,Overall,16.9,422.0,2024-02-24 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,7.0,65-74 yr,Overall,Overall,Overall,15.8,405.0,2024-02-17 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,6.0,65-74 yr,Overall,Overall,Overall,17.8,389.0,2024-02-10 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,5.0,65-74 yr,Overall,Overall,Overall,18.6,371.0,2024-02-03 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,4.0,65-74 yr,Overall,Overall,Overall,22.4,353.0,2024-01-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,3.0,65-74 yr,Overall,Overall,Overall,24.2,330.0,2024-01-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,2.0,65-74 yr,Overall,Overall,Overall,29.4,306.0,2024-01-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,1.0,65-74 yr,Overall,Overall,Overall,35.0,277.0,2024-01-06 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,52.0,65-74 yr,Overall,Overall,Overall,41.8,242.0,2023-12-30 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,51.0,65-74 yr,Overall,Overall,Overall,29.5,200.0,2023-12-23 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,50.0,65-74 yr,Overall,Overall,Overall,27.200000000000003,170.0,2023-12-16 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,49.0,65-74 yr,Overall,Overall,Overall,23.4,143.0,2023-12-09 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,48.0,65-74 yr,Overall,Overall,Overall,20.6,120.0,2023-12-02 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,47.0,65-74 yr,Overall,Overall,Overall,18.3,99.0,2023-11-25 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,46.0,65-74 yr,Overall,Overall,Overall,15.0,81.0,2023-11-18 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,45.0,65-74 yr,Overall,Overall,Overall,13.1,66.0,2023-11-11 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,44.0,65-74 yr,Overall,Overall,Overall,12.0,53.0,2023-11-04 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,43.0,65-74 yr,Overall,Overall,Overall,10.8,41.0,2023-10-28 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,42.0,65-74 yr,Overall,Overall,Overall,10.0,30.0,2023-10-21 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,41.0,65-74 yr,Overall,Overall,Overall,10.1,20.0,2023-10-14 00:00:00,Unadjusted Rate
Combined,2023-24,2023.0,40.0,65-74 yr,Overall,Overall,Overall,9.9,10.0,2023-10-07 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,39.0,5-11 yr,Overall,Overall,Overall,0.4,85.0,2024-09-28 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,38.0,5-11 yr,Overall,Overall,Overall,0.4,85.0,2024-09-21 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,37.0,5-11 yr,Overall,Overall,Overall,0.6,84.0,2024-09-14 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,36.0,5-11 yr,Overall,Overall,Overall,0.6,84.0,2024-09-07 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,35.0,5-11 yr,Overall,Overall,Overall,0.3,83.0,2024-08-31 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,34.0,5-11 yr,Overall,Overall,Overall,0.4,83.0,2024-08-24 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,33.0,5-11 yr,Overall,Overall,Overall,0.4,82.0,2024-08-17 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,32.0,5-11 yr,Overall,Overall,Overall,0.1,82.0,2024-08-10 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,31.0,5-11 yr,Overall,Overall,Overall,0.5,82.0,2024-08-03 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,30.0,5-11 yr,Overall,Overall,Overall,0.3,81.0,2024-07-27 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,29.0,5-11 yr,Overall,Overall,Overall,0.2,81.0,2024-07-20 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,28.0,5-11 yr,Overall,Overall,Overall,0.2,81.0,2024-07-13 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,27.0,5-11 yr,Overall,Overall,Overall,0.2,80.0,2024-07-06 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,26.0,5-11 yr,Overall,Overall,Overall,0.0,80.0,2024-06-29 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,25.0,5-11 yr,Overall,Overall,Overall,0.1,80.0,2024-06-22 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,24.0,5-11 yr,Overall,Overall,Overall,0.1,80.0,2024-06-15 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,23.0,5-11 yr,Overall,Overall,Overall,0.2,80.0,2024-06-08 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,22.0,5-11 yr,Overall,Overall,Overall,0.1,80.0,2024-06-01 00:00:00,Unadjusted Rate
Combined,2023-24,2024.0,21.0,5-11 yr,Overall,Overall,Overall,0.2,80.0,2024-05-25 00:00:00,Unadjusted Rate
