Current_season,Month,Previous_flu_Season,Jurisdiction,2024_25_estimate,Previous_Estimate,Difference_in_season_estimate,Numerator,Previous_season_numerator,Population,Age_group_label,Difference_indicator,Child_or_adult
2024-25,DEC,2022-23,Rhode Island,,,,Not Submitted,Not Submitted,,5-8 years,Not Available,Child
2024-25,DEC,2022-23,Republic of Palau,0,0.0097,-0.0097,0,9,928,5-8 years,Within 5 percentage points,Child
2024-25,DEC,2022-23,South Carolina,,,,Not Submitted,Not Submitted,,5-8 years,Not Available,Child
2024-25,DEC,2022-23,South Dakota,0.2466,0.2937,-0.0472,"12,149","14,473",49273,5-8 years,Within 5 percentage points,Child
2024-25,DEC,2022-23,Houston,,,,Not Submitted,Not Submitted,,5-8 years,Not Available,Child
2024-25,DEC,2022-23,Tennessee,0.1563,0.1986,-0.0424,"52,110","66,236",333492,5-8 years,Within 5 percentage points,Child
2024-25,DEC,2022-23,Texas,0.1232,0.1484,-0.0252,"205,507","247,526",1668393,5-8 years,Within 5 percentage points,Child
2024-25,DEC,2022-23,Utah,0.1991,0.2619,-0.0629,"41,002","53,948",205956,5-8 years,Lower by 5 percentage points or greater,Child
2024-25,DEC,2022-23,Virginia,,,,Not Submitted,Not Submitted,,5-8 years,Not Available,Child
2024-25,DEC,2022-23,U.S. Virgin Islands ,0.0166,0,0.0166,92,0,5553,5-8 years,Within 5 percentage points,Child
2024-25,DEC,2022-23,Vermont,0.3106,0.3818,-0.0712,"7,722","9,491",24859,5-8 years,Lower by 5 percentage points or greater,Child
2024-25,DEC,2022-23,Washington,0.2149,0.2559,-0.0411,"81,107","96,605",377461,5-8 years,Within 5 percentage points,Child
2024-25,DEC,2022-23,Wisconsin,0.2405,0.2865,-0.046,"66,172","78,819",275092,5-8 years,Within 5 percentage points,Child
2024-25,DEC,2022-23,West Virginia,0.1222,0.1564,-0.0342,"9,773","12,507",79949,5-8 years,Within 5 percentage points,Child
2024-25,DEC,2022-23,Wyoming,0.1276,0.1636,-0.036,"3,768","4,830",29524,5-8 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Alaska,0.0851,0.0723,0.0128,"3,425","2,911",40264,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Alabama,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,Arkansas,0.1399,0.188,-0.0481,"22,060","29,655",157739,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,American Samoa,0.2002,0.4994,-0.2992,710,"1,771",3546,9-12 years,Lower by 5 percentage points or greater,Child
2024-25,OCT,2022-23,Arizona,0.0914,0.1045,-0.0132,"34,306","39,247",375524,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,New York City,0.193,0.2008,-0.0078,"69,618","72,416",360714,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,California,0.1023,0.1205,-0.0182,"203,740","240,081",1991746,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Chicago,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,Colorado,0.1603,0.1714,-0.0111,"45,755","48,924",285438,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Connecticut,0.1924,0.1974,-0.005,"31,442","32,267",163419,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,District of Columbia,0.1502,0.1758,-0.0256,"3,960","4,635",26358,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Delaware,0.145,0.1564,-0.0115,"6,717","7,248",46331,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Florida,0.076,0.0865,-0.0106,"72,546","82,653",955019,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Federated States of Micronesia,0.0548,0.0531,0.0018,438,424,7989,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Georgia,0,0,0,0,0,569907,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Guam,0.0514,0.0081,0.0433,616,97,11986,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Hawaii,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,Iowa,0.132,0.1504,-0.0183,"21,578","24,577",163445,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Idaho,0.0873,0.0989,-0.0116,"9,101","10,312",104275,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Illinois,0.1188,0.1287,-0.0099,"74,419","80,606",626171,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Indiana,0.1008,0.1091,-0.0083,"35,467","38,383",351878,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Kansas,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,Kentucky,0.0957,0.1134,-0.0177,"21,348","25,292",223108,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Louisiana,0.0714,0.0834,-0.012,"17,252","20,149",241497,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Massachusetts,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,Maryland,0.1662,0.1878,-0.0216,"50,044","56,537",301025,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Maine,0.2943,0.3101,-0.0158,"16,466","17,352",55949,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Marshall Islands,0.099,0.022,0.077,671,149,6780,9-12 years,Higher by 5 percentage points or greater,Child
2024-25,OCT,2022-23,Michigan,0.1031,0.0881,0.0149,"48,995","41,900",475421,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Minnesota,0.144,0.1526,-0.0085,"42,148","44,644",292636,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Missouri,0.097,0.108,-0.011,"29,877","33,260",307961,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,N. Mariana Islands,0.3611,0.1371,0.224,"1,414",537,3916,9-12 years,Higher by 5 percentage points or greater,Child
2024-25,OCT,2022-23,Mississippi,0.0393,0.0482,-0.0089,"6,204","7,611",157912,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Montana,0.09,0.0943,-0.0044,"4,705","4,934",52303,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,North Carolina,0.1269,0.1021,0.0247,"66,409","53,461",523493,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,North Dakota,0.1759,0.1892,-0.0133,"6,969","7,494",39611,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Nebraska,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,New Hampshire,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,New Jersey,0.1639,0.1698,-0.0059,"71,227","73,780",434609,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,New Mexico,0.0821,0.0985,-0.0164,"9,026","10,830",109896,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Nevada,0.0722,0.0843,-0.0121,"11,526","13,458",159658,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,New York,0.1432,0.1745,-0.0312,"73,758","89,847",514913,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Ohio,0.1073,0.113,-0.0056,"61,438","64,661",572469,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Oklahoma,0.0703,0.0742,-0.0039,"15,201","16,048",216150,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Oregon,0.117,0.1161,0.001,"23,201","23,011",198245,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Pennsylvania,0.1451,0.1554,-0.0103,"74,834","80,144",515686,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Philadelphia,0.1167,0.2111,-0.0944,"8,579","15,521",73520,9-12 years,Lower by 5 percentage points or greater,Child
2024-25,OCT,2022-23,Puerto Rico,0.0288,0.0323,-0.0035,"3,926","4,402",136345,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Rhode Island,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,Republic of Palau,0,0,0,0,0,1099,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,South Carolina,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,South Dakota,0.1594,0.1716,-0.0122,"7,795","8,393",48907,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Houston,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,Tennessee,0.0984,0.1148,-0.0165,"33,366","38,948",339143,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Texas,0.0771,0.0849,-0.0078,"130,064","143,266",1687066,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Utah,0.1191,0.1482,-0.0291,"25,394","31,609",213250,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Virginia,,,,Not Submitted,Not Submitted,,9-12 years,Not Available,Child
2024-25,OCT,2022-23,U.S. Virgin Islands ,0.0063,0,0.0063,39,0,6226,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Vermont,0.1852,0.1935,-0.0084,"4,744","4,958",25620,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Washington,0.1333,0.1307,0.0025,"50,343","49,393",377798,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Wisconsin,0.1435,0.1557,-0.0122,"41,090","44,595",286356,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,West Virginia,0.0724,0.081,-0.0086,"5,856","6,554",80919,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2022-23,Wyoming,0.0717,0.0746,-0.0029,"2,229","2,320",31095,9-12 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Alaska,0.0777,0.0797,-0.002,"3,691","3,785",47492,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Alabama,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,Arkansas,0.0941,0.1035,-0.0094,"18,936","20,837",201249,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,American Samoa,0.0813,0.1413,-0.06,386,671,4748,13-17 years,Lower by 5 percentage points or greater,Child
2024-25,OCT,2023-24,Arizona,0.0726,0.0776,-0.005,"34,797","37,185",479456,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,New York City,0.1688,0.166,0.0028,"73,629","72,402",436260,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,California,0.0981,0.1102,-0.0121,"247,439","277,924",2522821,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Chicago,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,Colorado,0.1307,0.1349,-0.0042,"47,778","49,321",365609,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Connecticut,0.1637,0.1734,-0.0097,"36,391","38,544",222285,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,District of Columbia,0.1261,0.1245,0.0016,"3,396","3,352",26925,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Delaware,0.1304,0.1475,-0.0172,"7,653","8,661",58703,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Florida,0.0636,0.0737,-0.01,"77,555","89,805",1219345,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Federated States of Micronesia,0.0389,0.0443,-0.0054,404,460,10382,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Georgia,0,0,0,0,0,735062,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Guam,0.0587,0.0267,0.032,808,368,13771,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Hawaii,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,Iowa,0.1094,0.1156,-0.0062,"22,798","24,094",208457,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Idaho,0.0673,0.0757,-0.0085,"8,966","10,093",133291,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Illinois,0.1008,0.1077,-0.007,"82,261","87,947",816314,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Indiana,0.0823,0.0827,-0.0004,"37,184","37,384",451792,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Kansas,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,Kentucky,0.0786,0.0886,-0.01,"22,491","25,357",286150,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Louisiana,0.0574,0.0554,0.002,"17,332","16,725",301827,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Massachusetts,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,Maryland,0.1421,0.1403,0.0018,"53,720","53,029",378031,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Maine,0.2415,0.2397,0.0018,"18,129","17,996",75066,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Marshall Islands,0.0287,0.015,0.0137,234,122,8151,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Michigan,0.0803,0.0695,0.0108,"50,176","43,437",624694,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Minnesota,0.1162,0.1299,-0.0137,"43,133","48,234",371308,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Missouri,0.0811,0.0898,-0.0087,"31,861","35,296",393013,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,N. Mariana Islands,0.2351,0.0403,0.1948,"1,197",205,5092,13-17 years,Higher by 5 percentage points or greater,Child
2024-25,OCT,2023-24,Mississippi,0.0305,0.0316,-0.0012,"6,214","6,451",203909,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Montana,0.0601,0.0601,0,"3,940","3,938",65539,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,North Carolina,0.1079,0.1022,0.0058,"72,479","68,602",671415,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,North Dakota,0.1425,0.1515,-0.009,"6,674","7,096",46827,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Nebraska,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,New Hampshire,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,New Jersey,0.1285,0.1336,-0.0051,"72,282","75,140",562524,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,New Mexico,0.0737,0.0819,-0.0082,"10,288","11,435",139564,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Nevada,0.0665,0.0747,-0.0082,"13,161","14,792",198053,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,New York,0.1219,0.1333,-0.0114,"82,722","90,470",678480,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Ohio,0.089,0.0875,0.0015,"66,063","64,932",742187,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Oklahoma,0.0607,0.0629,-0.0022,"16,300","16,891",268724,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Oregon,0.1029,0.1031,-0.0002,"25,583","25,641",248705,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Pennsylvania,0.1188,0.1244,-0.0057,"80,372","84,197",676599,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Philadelphia,0.1143,0.1807,-0.0664,"9,883","15,621",86470,13-17 years,Lower by 5 percentage points or greater,Child
2024-25,OCT,2023-24,Puerto Rico,0.0281,0.0399,-0.0119,"5,250","7,472",187055,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Rhode Island,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,Republic of Palau,0,0,0,0,0,1763,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,South Carolina,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,South Dakota,0.1192,0.1221,-0.0029,"7,130","7,303",59835,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Houston,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,Tennessee,0.0783,0.0793,-0.0011,"33,921","34,381",433368,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Texas,0.0636,0.0575,0.0061,"134,223","121,335",2110766,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Utah,0.102,0.1001,0.0019,"27,372","26,871",268337,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Virginia,,,,Not Submitted,Not Submitted,,13-17 years,Not Available,Child
2024-25,OCT,2023-24,U.S. Virgin Islands ,0.0073,0.0099,-0.0027,46,63,6338,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Vermont,0.1381,0.1364,0.0017,"4,755","4,697",34429,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Washington,0.1123,0.1166,-0.0043,"51,724","53,688",460572,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Wisconsin,0.1185,0.114,0.0045,"43,949","42,272",370797,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,West Virginia,0.0595,0.0637,-0.0042,"6,205","6,642",104247,13-17 years,Within 5 percentage points,Child
2024-25,OCT,2023-24,Wyoming,0.047,0.0524,-0.0054,"1,820","2,028",38687,13-17 years,Within 5 percentage points,Child
2024-25,JAN,2023-24,Alaska,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Alabama,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Arkansas,0.2259,0.2483,-0.0224,"526,463","578,673",2330808,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,American Samoa,0.0311,0.0158,0.0153,974,496,31335,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Arizona,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,New York City,0.1889,0.187,0.0018,"1,238,773","1,226,756",6559310,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,California,0.2837,0.29,-0.0063,"8,674,395","8,868,394",30576844,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Chicago,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Colorado,0.307,0.3222,-0.0152,"1,399,222","1,468,391",4557684,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Connecticut,0.3369,0.3649,-0.028,"956,021","1,035,516",2838054,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,District of Columbia,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Delaware,0.3201,0.3643,-0.0442,"250,381","284,968",782153,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Florida,0.1988,0.2088,-0.01,"3,476,125","3,650,122",17482580,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Federated States of Micronesia,0.0636,0.0572,0.0064,"4,245","3,819",66724,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Georgia,0.2131,0,0.2131,"1,749,666",0,8210067,18+ years,Higher by 5 percentage points or greater,Adult
2024-25,JAN,2023-24,Guam,0.0851,0.085,0.0002,"9,752","9,731",114544,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Hawaii,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Iowa,0.3304,0.2634,0.067,"805,442","642,143",2438002,18+ years,Higher by 5 percentage points or greater,Adult
2024-25,JAN,2023-24,Idaho,0.2269,0.2433,-0.0164,"312,206","334,786",1375870,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Illinois,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Indiana,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Kansas,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Kentucky,0.2416,0.2668,-0.0252,"839,586","927,265",3475334,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Louisiana,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Massachusetts,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Maryland,0.3128,0.3135,-0.0007,"1,476,825","1,480,340",4721883,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Maine,0.3935,0.4002,-0.0067,"433,646","441,042",1101973,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Marshall Islands,0.0375,0.0307,0.0068,"1,780","1,458",47529,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Michigan,0.2839,0.2927,-0.0088,"2,225,894","2,294,505",7839742,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Minnesota,0.349,0.3649,-0.0159,"1,520,247","1,589,709",4356123,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Missouri,0.2506,0.2773,-0.0268,"1,197,665","1,325,766",4780119,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,N. Mariana Islands,0.155,0.1614,-0.0064,"5,590","5,821",36075,18+ years,Within 5 percentage points,Adult
2024-25,JAN,2023-24,Mississippi,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
2024-25,JAN,2023-24,Montana,,,,Not Submitted,Not Submitted,,18+ years,Not Available,Adult
